date,county,count,latitude,longitude,state
2017.06.04,"St. Louis,MO",613,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",644,38.63,-90.2,MO
2017.06.02,"St. Louis,MO",694,38.63,-90.2,MO
2017.06.01,"St. Louis,MO",756,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",818,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",819,38.63,-90.2,MO
2017.06.01,"St. Louis,MO",873,38.63,-90.2,MO
2017.06.02,"St. Louis,MO",915,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",990,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",1047,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",1217,38.63,-90.2,MO
2017.06.02,"St. Louis,MO",1257,38.63,-90.2,MO
2017.06.03,"St. Louis,MO",1295,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",1318,38.63,-90.2,MO
2017.06.03,"St. Louis,MO",1342,38.63,-90.2,MO
2017.06.03,"St. Louis,MO",1412,38.63,-90.2,MO
2017.06.03,"St. Louis,MO",1416,38.63,-90.2,MO
2017.06.01,"St. Louis,MO",1432,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",1893,38.63,-90.2,MO
2017.06.01,"St. Louis,MO",2335,38.63,-90.2,MO
2017.06.01,"St. Louis,MO",3722,38.63,-90.2,MO
2017.06.04,"St. Louis,MO",3779,38.63,-90.2,MO
2017.06.03,"St. Louis,MO",13033,38.63,-90.2,MO
2017.06.02,"St. Lucie,FL",536,27.48,-80.34,FL
2017.06.03,"St. Lucie,FL",574,27.48,-80.34,FL
2017.06.01,"St. Lucie,FL",578,27.48,-80.34,FL
2017.06.01,"St. Lucie,FL",612,27.48,-80.34,FL
2017.06.01,"St. Lucie,FL",615,27.48,-80.34,FL
2017.06.02,"St. Lucie,FL",628,27.48,-80.34,FL
2017.06.04,"St. Lucie,FL",1012,27.48,-80.34,FL
2017.06.01,"St. Lucie,FL",1254,27.48,-80.34,FL
2017.06.03,"St. Lucie,FL",1611,27.48,-80.34,FL
2017.06.01,"St. Lucie,FL",1831,27.48,-80.34,FL
2017.06.02,"St. Lucie,FL",3329,27.48,-80.34,FL
2017.06.03,"St. Mary&apos;s,MD",551,38.19,-76.43,MD
2017.06.01,"St. Mary&apos;s,MD",1454,38.19,-76.43,MD
2017.06.04,"St. Mary&apos;s,MD",1493,38.19,-76.43,MD
2017.06.03,"St. Mary,LA",524,29.63,-91.51,LA
2017.06.04,"St. Mary,LA",579,29.63,-91.51,LA
2017.06.04,"St. Mary,LA",942,29.63,-91.51,LA
2017.06.01,"St. Tammany,LA",681,30.39,-89.89,LA
2017.06.03,"St. Tammany,LA",996,30.39,-89.89,LA
2017.06.01,"St. Tammany,LA",1311,30.39,-89.89,LA
2017.06.04,"St. Tammany,LA",1952,30.39,-89.89,LA
2017.06.04,"St. Tammany,LA",2405,30.39,-89.89,LA
2017.06.03,"Stanislaus,CA",505,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",514,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",526,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",538,38.13,-120.37,CA
2017.06.03,"Stanislaus,CA",549,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",578,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",602,38.13,-120.37,CA
2017.06.03,"Stanislaus,CA",610,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",686,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",808,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",902,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",957,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",1174,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",1190,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",1258,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",1337,38.13,-120.37,CA
2017.06.01,"Stanislaus,CA",1648,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",2862,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",2873,38.13,-120.37,CA
2017.06.02,"Stanislaus,CA",2924,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",5772,38.13,-120.37,CA
2017.06.04,"Stanislaus,CA",6469,38.13,-120.37,CA
2017.06.01,"Stark,OH",553,40.32,-82.85,OH
2017.06.04,"Stark,OH",570,40.32,-82.85,OH
2017.06.04,"Stark,OH",1281,40.32,-82.85,OH
2017.06.02,"Stark,OH",1309,40.32,-82.85,OH
2017.06.04,"Stark,OH",1366,40.32,-82.85,OH
2017.06.04,"Stark,OH",1381,40.32,-82.85,OH
2017.06.03,"Stark,OH",1407,40.32,-82.85,OH
2017.06.04,"Stark,OH",2354,40.32,-82.85,OH
2017.06.04,"Stark,OH",2669,40.32,-82.85,OH
2017.06.01,"Stark,OH",7025,40.32,-82.85,OH
2017.06.02,"Starr,TX",898,32.47,-95.12,TX
2017.06.01,"Starr,TX",2247,32.47,-95.12,TX
2017.06.02,"Stearns,MN",543,45.53,-94.59,MN
2017.06.01,"Stearns,MN",620,45.53,-94.59,MN
2017.06.03,"Stearns,MN",663,45.53,-94.59,MN
2017.06.02,"Stearns,MN",684,45.53,-94.59,MN
2017.06.04,"Stearns,MN",831,45.53,-94.59,MN
2017.06.02,"Stearns,MN",1444,45.53,-94.59,MN
2017.06.02,"Stearns,MN",1805,45.53,-94.59,MN
2017.06.02,"Stearns,MN",3273,45.53,-94.59,MN
2017.06.02,"Stearns,MN",3453,45.53,-94.59,MN
2017.06.03,"Stephens,OK",736,34.49,-97.85,OK
2017.06.04,"Stephens,TX",1072,32.62,-97.97,TX
2017.06.02,"Steuben,IN",534,41.53,-85.02,IN
2017.06.04,"Steuben,NY",548,43.32,-75.28,NY
2017.06.03,"Steuben,NY",637,43.32,-75.28,NY
2017.06.02,"Steuben,NY",923,43.32,-75.28,NY
2017.06.03,"Steuben,NY",928,43.32,-75.28,NY
2017.06.03,"Steuben,NY",1114,43.32,-75.28,NY
2017.06.04,"Steuben,NY",1356,43.32,-75.28,NY
2017.06.02,"Stevens,WA",2456,48.02,-122.07,WA
2017.06.01,"Stewart,TN",801,36.32,-87.83,TN
2017.06.01,"Stillwater,MT",536,45.65,-109.45,MT
2017.06.03,"Stoddard,MO",617,36.78,-90.03,MO
2017.06.01,"Stokes,NC",652,35.72,-77.27,NC
2017.06.03,"Stokes,NC",1754,35.72,-77.27,NC
2017.06.03,"Stone,MO",580,37.6,-91.35,MO
2017.06.04,"Stone,MO",615,37.6,-91.35,MO
2017.06.01,"Stone,MO",745,37.6,-91.35,MO
2017.06.01,"Story,IA",604,42.18,-93.6,IA
2017.06.03,"Story,IA",622,42.18,-93.6,IA
2017.06.04,"Story,IA",820,42.18,-93.6,IA
2017.06.01,"Strafford,NH",539,43.33,-71.18,NH
2017.06.01,"Strafford,NH",871,43.33,-71.18,NH
2017.06.03,"Strafford,NH",1046,43.33,-71.18,NH
2017.06.02,"Strafford,NH",1098,43.33,-71.18,NH
2017.06.01,"Stutsman,ND",617,46.98,-98.96,ND
2017.06.01,"Suffolk,MA",506,42.38,-71,MA
2017.06.02,"Suffolk,MA",514,42.38,-71,MA
2017.06.01,"Suffolk,MA",517,42.38,-71,MA
2017.06.01,"Suffolk,MA",524,42.38,-71,MA
2017.06.03,"Suffolk,MA",598,42.38,-71,MA
2017.06.04,"Suffolk,MA",611,42.38,-71,MA
2017.06.01,"Suffolk,MA",623,42.38,-71,MA
2017.06.02,"Suffolk,MA",658,42.38,-71,MA
2017.06.04,"Suffolk,MA",660,42.38,-71,MA
2017.06.04,"Suffolk,MA",679,42.38,-71,MA
2017.06.03,"Suffolk,MA",686,42.38,-71,MA
2017.06.03,"Suffolk,MA",702,42.38,-71,MA
2017.06.01,"Suffolk,MA",711,42.38,-71,MA
2017.06.03,"Suffolk,MA",744,42.38,-71,MA
2017.06.04,"Suffolk,MA",756,42.38,-71,MA
2017.06.01,"Suffolk,MA",762,42.38,-71,MA
2017.06.03,"Suffolk,MA",801,42.38,-71,MA
2017.06.02,"Suffolk,MA",858,42.38,-71,MA
2017.06.04,"Suffolk,MA",863,42.38,-71,MA
2017.06.03,"Suffolk,MA",902,42.38,-71,MA
2017.06.04,"Suffolk,MA",904,42.38,-71,MA
2017.06.03,"Suffolk,MA",911,42.38,-71,MA
2017.06.04,"Suffolk,MA",924,42.38,-71,MA
2017.06.01,"Suffolk,MA",925,42.38,-71,MA
2017.06.02,"Suffolk,MA",942,42.38,-71,MA
2017.06.04,"Suffolk,MA",982,42.38,-71,MA
2017.06.01,"Suffolk,MA",1066,42.38,-71,MA
2017.06.02,"Suffolk,MA",1074,42.38,-71,MA
2017.06.04,"Suffolk,MA",1424,42.38,-71,MA
2017.06.02,"Suffolk,MA",1469,42.38,-71,MA
2017.06.04,"Suffolk,MA",1641,42.38,-71,MA
2017.06.02,"Suffolk,MA",1959,42.38,-71,MA
2017.06.01,"Suffolk,MA",1973,42.38,-71,MA
2017.06.04,"Suffolk,MA",2587,42.38,-71,MA
2017.06.03,"Suffolk,MA",3293,42.38,-71,MA
2017.06.03,"Suffolk,MA",3632,42.38,-71,MA
2017.06.04,"Suffolk,MA",5260,42.38,-71,MA
2017.06.01,"Suffolk,NY",506,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",514,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",518,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",530,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",531,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",545,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",555,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",560,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",574,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",585,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",590,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",591,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",608,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",611,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",616,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",617,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",618,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",632,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",638,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",646,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",658,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",662,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",684,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",688,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",690,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",691,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",692,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",701,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",708,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",720,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",726,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",777,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",792,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",796,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",803,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",829,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",839,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",893,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",908,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",947,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",1061,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",1083,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",1097,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",1103,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",1131,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",1155,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",1255,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",1298,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",1338,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",1405,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",1407,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",1415,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",1424,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",1452,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",1587,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",1601,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",1693,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",2018,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",2620,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",2740,40.87,-74.82,NY
2017.06.01,"Suffolk,NY",3796,40.87,-74.82,NY
2017.06.02,"Suffolk,NY",4330,40.87,-74.82,NY
2017.06.03,"Suffolk,NY",5902,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",7284,40.87,-74.82,NY
2017.06.04,"Suffolk,NY",18188,40.87,-74.82,NY
2017.06.04,"Sullivan,NH",796,43.02,-72.22,NH
2017.06.01,"Sullivan,NY",637,43.05,-75.85,NY
2017.06.02,"Sullivan,NY",820,43.05,-75.85,NY
2017.06.04,"Sullivan,NY",1976,43.05,-75.85,NY
2017.06.01,"Sullivan,TN",553,36.48,-82.6,TN
2017.06.02,"Sullivan,TN",767,36.48,-82.6,TN
2017.06.03,"Sullivan,TN",1147,36.48,-82.6,TN
2017.06.04,"Sullivan,TN",2084,36.48,-82.6,TN
2017.06.03,"Sullivan,TN",2750,36.48,-82.6,TN
2017.06.02,"Sullivan,TN",3603,36.48,-82.6,TN
2017.06.01,"Summit,OH",546,39.13,-84.62,OH
2017.06.02,"Summit,OH",589,39.13,-84.62,OH
2017.06.04,"Summit,OH",604,39.13,-84.62,OH
2017.06.02,"Summit,OH",613,39.13,-84.62,OH
2017.06.04,"Summit,OH",662,39.13,-84.62,OH
2017.06.01,"Summit,OH",743,39.13,-84.62,OH
2017.06.01,"Summit,OH",792,39.13,-84.62,OH
2017.06.04,"Summit,OH",1042,39.13,-84.62,OH
2017.06.01,"Summit,OH",1970,39.13,-84.62,OH
2017.06.01,"Summit,OH",3509,39.13,-84.62,OH
2017.06.01,"Summit,OH",6763,39.13,-84.62,OH
2017.06.02,"Summit,OH",7732,39.13,-84.62,OH
2017.06.04,"Summit,OH",7957,39.13,-84.62,OH
2017.06.04,"Summit,UT",1663,37.8,-112.93,UT
2017.06.04,"Sumner,KS",1794,39.2,-97.73,KS
2017.06.01,"Sumner,TN",628,36.45,-86.48,TN
2017.06.01,"Sumner,TN",763,36.45,-86.48,TN
2017.06.02,"Sumner,TN",1016,36.45,-86.48,TN
2017.06.01,"Sumner,TN",1327,36.45,-86.48,TN
2017.06.02,"Sumner,TN",1680,36.45,-86.48,TN
2017.06.01,"Sumner,TN",3694,36.45,-86.48,TN
2017.06.02,"Sumter,FL",785,28.75,-82.07,FL
2017.06.01,"Sumter,SC",875,33.92,-80.35,SC
2017.06.03,"Surry,NC",660,36.4,-80.71,NC
2017.06.01,"Surry,NC",864,36.4,-80.71,NC
2017.06.02,"Susquehanna,PA",701,41.95,-75.6,PA
2017.06.01,"Susquehanna,PA",928,41.95,-75.6,PA
2017.06.01,"Susquehanna,PA",975,41.95,-75.6,PA
2017.06.04,"Sussex,DE",980,38.55,-75.05,DE
2017.06.04,"Sussex,DE",1874,38.55,-75.05,DE
2017.06.01,"Sussex,DE",3196,38.55,-75.05,DE
2017.06.04,"Sussex,NJ",603,41.22,-74.6,NJ
2017.06.03,"Sussex,NJ",605,41.22,-74.6,NJ
2017.06.04,"Sussex,NJ",695,41.22,-74.6,NJ
2017.06.03,"Sussex,NJ",945,41.22,-74.6,NJ
2017.06.02,"Sussex,NJ",1021,41.22,-74.6,NJ
2017.06.03,"Sussex,NJ",4717,41.22,-74.6,NJ
2017.06.03,"Sutter,CA",542,39.17,-121.75,CA
2017.06.02,"Sutter,CA",546,39.17,-121.75,CA
2017.06.01,"Sutter,CA",735,39.17,-121.75,CA
2017.06.02,"Sutter,CA",828,39.17,-121.75,CA
2017.06.01,"Suwannee,FL",698,29.33,-83.15,FL
2017.06.02,"Swain,NC",575,35.88,-76.6,NC
2017.06.01,"Sweetwater,WY",541,42.57,-107.9,WY
2017.06.02,"Swisher,TX",1989,34.53,-101.73,TX
2017.06.01,"Talbot,GA",793,32.68,-84.53,GA
2017.06.04,"Talladega,AL",523,33.43,-86.1,AL
2017.06.04,"Talladega,AL",792,33.43,-86.1,AL
2017.06.01,"Talladega,AL",1230,33.43,-86.1,AL
2017.06.01,"Tallapoosa,AL",635,32.53,-85.88,AL
2017.06.03,"Tallapoosa,AL",705,32.53,-85.88,AL
2017.06.01,"Taney,MO",640,36.73,-93.03,MO
2017.06.02,"Taney,MO",786,36.73,-93.03,MO
2017.06.02,"Tangipahoa,LA",617,30.88,-90.52,LA
2017.06.03,"Tangipahoa,LA",646,30.88,-90.52,LA
2017.06.03,"Tangipahoa,LA",666,30.88,-90.52,LA
2017.06.03,"Taos,NM",963,36.4,-105.57,NM
2017.06.02,"Tarrant,TX",504,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",506,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",507,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",523,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",526,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",527,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",528,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",538,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",544,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",551,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",562,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",567,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",569,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",578,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",587,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",589,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",608,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",610,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",612,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",616,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",631,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",673,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",686,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",687,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",709,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",753,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",775,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",784,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",806,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",844,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",876,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",885,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",887,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",889,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",895,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",899,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",914,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",916,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",1013,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",1026,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",1058,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",1130,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",1139,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",1212,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",1366,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",1375,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",1535,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",1589,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",1657,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",1703,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",1777,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",1820,32.82,-97.08,TX
2017.06.04,"Tarrant,TX",1880,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",2649,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",3089,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",3681,32.82,-97.08,TX
2017.06.03,"Tarrant,TX",5376,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",5562,32.82,-97.08,TX
2017.06.01,"Tarrant,TX",5789,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",12807,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",13239,32.82,-97.08,TX
2017.06.02,"Tarrant,TX",15005,32.82,-97.08,TX
2017.06.03,"Tate,MS",831,34.66,-89.96,MS
2017.06.03,"Taylor,TX",519,30.57,-97.42,TX
2017.06.02,"Taylor,TX",544,30.57,-97.42,TX
2017.06.04,"Taylor,TX",558,30.57,-97.42,TX
2017.06.04,"Taylor,TX",793,30.57,-97.42,TX
2017.06.01,"Taylor,TX",1004,30.57,-97.42,TX
2017.06.02,"Taylor,TX",1063,30.57,-97.42,TX
2017.06.01,"Taylor,TX",1183,30.57,-97.42,TX
2017.06.03,"Taylor,TX",1243,30.57,-97.42,TX
2017.06.02,"Taylor,TX",2273,30.57,-97.42,TX
2017.06.03,"Tazewell,VA",557,37.12,-81.52,VA
2017.06.01,"Tehama,CA",510,40.03,-122.12,CA
2017.06.03,"Teller,CO",2046,40.43,-106,CO
2017.06.01,"Terrebonne,LA",552,29.39,-90.86,LA
2017.06.01,"Terrebonne,LA",907,29.39,-90.86,LA
2017.06.02,"Terrebonne,LA",1311,29.39,-90.86,LA
2017.06.01,"Terry,TX",678,30.1,-93.93,TX
2017.06.03,"Thomas,GA",513,33.4,-84.68,GA
2017.06.01,"Thomas,GA",789,33.4,-84.68,GA
2017.06.04,"Thomas,GA",822,33.4,-84.68,GA
2017.06.03,"Thurston,WA",515,46.98,-122.7,WA
2017.06.04,"Thurston,WA",568,46.98,-122.7,WA
2017.06.04,"Thurston,WA",603,46.98,-122.7,WA
2017.06.02,"Thurston,WA",718,46.98,-122.7,WA
2017.06.04,"Thurston,WA",873,46.98,-122.7,WA
2017.06.02,"Thurston,WA",876,46.98,-122.7,WA
2017.06.01,"Thurston,WA",1174,46.98,-122.7,WA
2017.06.04,"Thurston,WA",1484,46.98,-122.7,WA
2017.06.04,"Thurston,WA",4269,46.98,-122.7,WA
2017.06.02,"Thurston,WA",4337,46.98,-122.7,WA
2017.06.01,"Tioga,NY",510,42.1,-76.35,NY
2017.06.02,"Tioga,NY",848,42.1,-76.35,NY
2017.06.03,"Tioga,NY",2495,42.1,-76.35,NY
2017.06.03,"Tioga,PA",544,41.92,-77.13,PA
2017.06.03,"Tioga,PA",1399,41.92,-77.13,PA
2017.06.02,"Tippecanoe,IN",571,41.22,-86.12,IN
2017.06.03,"Tippecanoe,IN",693,41.22,-86.12,IN
2017.06.04,"Tippecanoe,IN",775,41.22,-86.12,IN
2017.06.03,"Tippecanoe,IN",1105,41.22,-86.12,IN
2017.06.03,"Tippecanoe,IN",1148,41.22,-86.12,IN
2017.06.01,"Tippecanoe,IN",1298,41.22,-86.12,IN
2017.06.02,"Tippecanoe,IN",2737,41.22,-86.12,IN
2017.06.02,"Tipton,IN",692,40.28,-86.03,IN
2017.06.02,"Titus,TX",801,33.19,-94.97,TX
2017.06.02,"Todd,MN",524,46.95,-95.1,MN
2017.06.01,"Tolland,CT",503,41.87,-72.37,CT
2017.06.03,"Tolland,CT",748,41.87,-72.37,CT
2017.06.01,"Tolland,CT",968,41.87,-72.37,CT
2017.06.04,"Tom Green,TX",518,31.4,-100.69,TX
2017.06.04,"Tom Green,TX",532,31.4,-100.69,TX
2017.06.03,"Tom Green,TX",592,31.4,-100.69,TX
2017.06.01,"Tom Green,TX",648,31.4,-100.69,TX
2017.06.02,"Tom Green,TX",1004,31.4,-100.69,TX
2017.06.03,"Tom Green,TX",1091,31.4,-100.69,TX
2017.06.04,"Tom Green,TX",1302,31.4,-100.69,TX
2017.06.03,"Tom Green,TX",1409,31.4,-100.69,TX
2017.06.01,"Tompkins,NY",512,42.13,-75.27,NY
2017.06.04,"Tompkins,NY",536,42.13,-75.27,NY
2017.06.02,"Tompkins,NY",592,42.13,-75.27,NY
2017.06.04,"Tompkins,NY",745,42.13,-75.27,NY
2017.06.01,"Tompkins,NY",803,42.13,-75.27,NY
2017.06.01,"Tompkins,NY",972,42.13,-75.27,NY
2017.06.03,"Tompkins,NY",1673,42.13,-75.27,NY
2017.06.01,"Toombs,GA",557,32.05,-82.35,GA
2017.06.04,"Torrance,NM",1089,34.65,-105.88,NM
2017.06.02,"Transylvania,NC",594,35.23,-82.82,NC
2017.06.02,"Travis,TX",509,31.13,-97,TX
2017.06.02,"Travis,TX",530,31.13,-97,TX
2017.06.01,"Travis,TX",532,31.13,-97,TX
2017.06.03,"Travis,TX",545,31.13,-97,TX
2017.06.01,"Travis,TX",551,31.13,-97,TX
2017.06.02,"Travis,TX",553,31.13,-97,TX
2017.06.03,"Travis,TX",567,31.13,-97,TX
2017.06.04,"Travis,TX",576,31.13,-97,TX
2017.06.01,"Travis,TX",594,31.13,-97,TX
2017.06.03,"Travis,TX",612,31.13,-97,TX
2017.06.02,"Travis,TX",615,31.13,-97,TX
2017.06.03,"Travis,TX",672,31.13,-97,TX
2017.06.03,"Travis,TX",750,31.13,-97,TX
2017.06.04,"Travis,TX",774,31.13,-97,TX
2017.06.04,"Travis,TX",782,31.13,-97,TX
2017.06.03,"Travis,TX",788,31.13,-97,TX
2017.06.03,"Travis,TX",801,31.13,-97,TX
2017.06.02,"Travis,TX",894,31.13,-97,TX
2017.06.03,"Travis,TX",938,31.13,-97,TX
2017.06.03,"Travis,TX",1027,31.13,-97,TX
2017.06.02,"Travis,TX",1108,31.13,-97,TX
2017.06.03,"Travis,TX",1114,31.13,-97,TX
2017.06.03,"Travis,TX",1169,31.13,-97,TX
2017.06.02,"Travis,TX",1195,31.13,-97,TX
2017.06.04,"Travis,TX",1242,31.13,-97,TX
2017.06.01,"Travis,TX",1301,31.13,-97,TX
2017.06.04,"Travis,TX",1380,31.13,-97,TX
2017.06.02,"Travis,TX",1404,31.13,-97,TX
2017.06.01,"Travis,TX",1549,31.13,-97,TX
2017.06.04,"Travis,TX",1676,31.13,-97,TX
2017.06.04,"Travis,TX",1795,31.13,-97,TX
2017.06.02,"Travis,TX",1921,31.13,-97,TX
2017.06.02,"Travis,TX",1947,31.13,-97,TX
2017.06.02,"Travis,TX",1980,31.13,-97,TX
2017.06.02,"Travis,TX",2475,31.13,-97,TX
2017.06.02,"Travis,TX",4910,31.13,-97,TX
2017.06.03,"Travis,TX",5406,31.13,-97,TX
2017.06.03,"Travis,TX",6424,31.13,-97,TX
2017.06.01,"Travis,TX",7419,31.13,-97,TX
2017.06.03,"Travis,TX",11054,31.13,-97,TX
2017.06.03,"Travis,TX",11305,31.13,-97,TX
2017.06.04,"Travis,TX",28193,31.13,-97,TX
2017.06.03,"Trempealeau,WI",892,44,-91.45,WI
2017.06.03,"Trinity,CA",526,40.85,-122.88,CA
